date,order_id,customer_id,sport,revenue,profit,shipping_cost,rating
3/6/22,10498,102775,Hockey,79.26,33.09,0,
3/6/22,10499,102776,Basketball,75.34,32.26,0,
3/6/22,10500,102777,Basketball,33.87,9.82,7,
3/6/22,10501,102778,Basketball,9.45,1.86,7,
3/6/22,10502,102779,Football,29.72,7.86,7,
3/6/22,10503,102780,Baseball,56.68,23.58,0,5
3/6/22,10504,102781,Basketball,90.32,36.91,0,
3/6/22,10505,102782,Soccer,78.57,31.12,0,
3/7/22,10506,102783,Baseball,4.61,-4.24,7,
3/7/22,10507,102784,Soccer,35.02,9.20,7,
3/7/22,10508,102785,Hockey,29.26,12.51,7,
3/7/22,10509,102786,Basketball,10.14,2.07,7,
3/7/22,10510,102787,Football,58.29,20.06,0,
3/7/22,10511,102788,Hockey,4.61,-1.24,7,
3/7/22,10512,102789,Basketball,87.55,35.36,0,
3/7/22,10513,102790,Baseball,122.51,63.44,0,2
3/7/22,10514,102791,Football,109.22,50.34,0,5
3/7/22,10515,102792,Football,105.39,54.49,0,
3/8/22,10516,102793,Hockey,40.44,18.38,7,
3/8/22,10517,102794,Football,118.67,55.29,0,
3/8/22,10518,102795,Football,101.84,44.58,0,5
3/8/22,10519,102796,Hockey,57.86,28.92,0,
3/8/22,10520,102797,Hockey,104.50,49.06,0,5
3/8/22,10521,102798,Football,79.70,35.16,0,5
3/8/22,10522,102799,Football,83.25,38.19,0,
3/9/22,10523,102800,Hockey,112.18,49.86,0,5
3/9/22,10524,102801,Hockey,37.20,13.10,7,
3/9/22,10525,102802,Hockey,17.42,4.47,7,1
3/9/22,10526,102803,Football,64.35,32.92,0,
3/9/22,10527,102804,Baseball,84.13,42.51,0,
3/9/22,10528,102805,Baseball,62.88,30.36,0,2
3/9/22,10529,102806,Hockey,44.58,22.69,7,
3/9/22,10530,102807,Basketball,18.60,9.27,7,1
3/9/22,10531,102808,Football,64.35,30.68,0,1
3/9/22,10532,102809,Basketball,24.80,2.40,7,3
3/10/22,10533,102810,Baseball,88.26,37.39,0,1
3/10/22,10534,102811,Football,19.19,4.31,7,
3/10/22,10535,102812,Football,25.09,2.56,7,5
3/10/22,10536,102813,Soccer,113.65,53.69,0,
3/10/22,10537,102814,Hockey,107.16,49.86,0,
3/10/22,10538,102815,Football,6.79,1.44,7,
3/10/22,10539,102816,Baseball,85.02,36.43,0,1
3/11/22,10540,102817,Baseball,28.63,11.51,7,
3/11/22,10541,102818,Soccer,67.01,35.32,0,5
3/11/22,10542,102819,Soccer,51.96,19.50,0,
3/11/22,10543,102820,Hockey,14.46,6.87,7,
3/11/22,10544,102821,Football,104.21,51.30,0,5
3/11/22,10545,102822,Basketball,34.54,10.87,7,
3/11/22,10546,102823,Soccer,49.00,16.78,0,5
3/11/22,10547,102824,Soccer,43.69,16.46,7,
3/12/22,10548,102825,Basketball,49.30,23.33,0,3
3/12/22,10549,102826,Baseball,87.38,36.91,0,5
3/12/22,10550,102827,Baseball,51.66,26.85,0,
3/12/22,10551,102828,Soccer,31.00,8.63,7,5
3/12/22,10552,102829,Soccer,46.64,15.18,7,
3/12/22,10553,102830,Football,109.52,47.94,0,5
3/12/22,10554,102831,Soccer,44.87,23.33,7,
3/12/22,10555,102832,Hockey,91.81,38.51,0,2
3/13/22,10556,102833,Hockey,98.30,51.14,0,
3/13/22,10557,102834,Soccer,124.28,65.52,0,3
3/13/22,10558,102835,Football,25.09,8.79,7,
3/13/22,10559,102836,Baseball,116.31,57.85,0,
3/13/22,10560,102837,Baseball,6.49,-0.64,7,
3/13/22,10561,102838,Football,71.14,27.33,0,
3/13/22,10562,102839,Soccer,14.46,0.32,7,
3/13/22,10563,102840,Basketball,121.33,55.45,0,
3/13/22,10564,102841,Baseball,40.15,19.34,7,
3/13/22,10565,102842,Basketball,90.04,39.47,0,2
3/13/22,10566,102843,Hockey,59.34,25.09,0,
3/14/22,10567,102844,Basketball,92.40,46.02,0,2
3/14/22,10568,102845,Football,70.26,27.01,0,
3/14/22,10569,102846,Baseball,86.20,44.58,0,5
3/14/22,10570,102847,Baseball,45.17,23.33,7,
3/14/22,10571,102848,Basketball,102.43,46.02,0,
3/15/22,10572,102849,Soccer,118.08,56.89,0,4
3/15/22,10573,102850,Basketball,87.08,43.63,0,
3/15/22,10574,102851,Baseball,41.92,16.94,7,
3/15/22,10575,102852,Hockey,82.95,34.20,0,4
3/15/22,10576,102853,Basketball,180.35,121.15,0,2
3/15/22,10577,102854,Baseball,201.14,140.76,0,3
3/15/22,10578,102855,Basketball,181.56,110.84,0,
3/15/22,10579,102856,Baseball,299.93,182.24,0,2
3/15/22,10580,102857,Baseball,81.88,34.00,0,
3/15/22,10581,102858,Hockey,149.52,87.72,0,
3/16/22,10582,102859,Basketball,83.66,15.64,0,
3/16/22,10583,102860,Soccer,372.02,278.80,0,5
3/16/22,10584,102861,Basketball,144.18,106.76,0,3
3/16/22,10585,102862,Football,80.99,27.20,0,
3/16/22,10586,102863,Hockey,131.72,57.80,0,
3/16/22,10587,102864,Soccer,249.20,169.32,0,
3/16/22,10588,102865,Soccer,137.95,100.64,0,
3/16/22,10589,102866,Hockey,179.78,110.16,0,
3/16/22,10590,102867,Hockey,153.08,76.84,0,
3/16/22,10591,102868,Baseball,122.82,75.48,0,
3/17/22,10592,102869,Basketball,194.91,136.00,0,
3/17/22,10593,102870,Basketball,66.75,35.36,0,
3/17/22,10594,102871,Baseball,70.31,38.08,0,5
3/17/22,10595,102872,Baseball,232.29,174.08,0,4
3/17/22,10596,102873,Basketball,113.03,63.92,0,
3/17/22,10597,102874,Football,325.74,242.76,0,2
3/17/22,10598,102875,Football,37.38,22.44,7,3
3/18/22,10599,102876,Baseball,317.73,232.56,0,
3/18/22,10600,102877,Football,255.43,166.60,0,3
3/18/22,10601,102878,Baseball,242.97,167.28,0,
3/18/22,10602,102879,Baseball,138.84,93.84,0,5
3/18/22,10603,102880,Hockey,272.34,170.00,0,
3/18/22,10604,102881,Baseball,105.02,51.00,0,
3/18/22,10605,102882,Basketball,326.63,206.72,0,
3/18/22,10606,102883,Baseball,325.74,206.72,0,
3/18/22,10607,102884,Basketball,119.26,42.84,0,
3/18/22,10608,102885,Baseball,358.67,266.56,0,
3/19/22,10609,102886,Baseball,243.86,138.72,0,
3/19/22,10610,102887,Hockey,58.74,14.28,0,3
3/19/22,10611,102888,Basketball,149.52,68.68,0,
3/19/22,10612,102889,Basketball,299.04,210.12,0,
3/19/22,10613,102890,Soccer,144.18,69.36,0,
3/19/22,10614,102891,Baseball,103.24,48.96,0,
3/19/22,10615,102892,Baseball,63.19,36.04,0,
3/19/22,10616,102893,Soccer,221.61,154.36,0,2
3/20/22,10617,102894,Hockey,23.14,-29.92,7,
3/20/22,10618,102895,Baseball,202.92,146.20,0,3
3/20/22,10619,102896,Hockey,31.15,3.40,7,
3/20/22,10620,102897,Soccer,299.04,202.64,0,5
3/20/22,10621,102898,Baseball,26.70,15.64,7,
3/20/22,10622,102899,Soccer,304.38,201.28,0,
3/20/22,10623,102900,Soccer,218.94,142.12,0,
3/20/22,10624,102901,Basketball,27.59,-17.00,7,
3/20/22,10625,102902,Football,237.63,167.28,0,
3/21/22,10626,102903,Soccer,65.86,17.00,0,
3/21/22,10627,102904,Soccer,40.94,14.28,7,
3/21/22,10628,102905,Baseball,354.22,261.80,0,
3/21/22,10629,102906,Soccer,139.73,80.24,0,
3/21/22,10630,102907,Soccer,377.36,257.04,0,4
3/22/22,10631,102908,Soccer,252.76,170.68,0,1
3/22/22,10632,102909,Football,339.98,211.48,0,
3/22/22,10633,102910,Basketball,83.66,21.76,0,
3/22/22,10634,102911,Football,327.52,244.12,0,
3/22/22,10635,102912,Soccer,142.40,97.24,0,
3/22/22,10636,102913,Soccer,337.31,218.28,0,
3/23/22,10637,102914,Baseball,309.72,199.92,0,
3/23/22,10638,102915,Soccer,102.35,39.44,0,1
3/23/22,10639,102916,Basketball,107.69,62.56,0,
3/23/22,10640,102917,Baseball,128.16,61.20,0,
3/23/22,10641,102918,Football,210.04,116.28,0,3
3/23/22,10642,102919,Basketball,373.80,261.12,0,3
3/23/22,10643,102920,Football,307.05,205.36,0,
3/23/22,10644,102921,Basketball,373.80,262.48,0,
3/23/22,10645,102922,Soccer,194.91,112.88,0,
3/23/22,10646,102923,Football,106.80,66.64,0,
3/23/22,10647,102924,Baseball,58.74,41.48,0,
3/23/22,10648,102925,Soccer,259.88,192.44,0,
3/24/22,10649,102926,Football,41.83,-2.72,7,2
3/24/22,10650,102927,Hockey,206.48,137.36,0,
3/24/22,10651,102928,Football,353.33,249.56,0,
3/25/22,10652,102929,Baseball,219.83,163.20,0,
3/25/22,10653,102930,Hockey,230.51,127.84,0,
3/25/22,10654,102931,Basketball,103.24,65.96,0,
3/25/22,10655,102932,Football,95.23,35.36,0,
3/25/22,10656,102933,Soccer,65.86,25.16,0,
3/25/22,10657,102934,Baseball,223.39,150.96,0,
3/25/22,10658,102935,Soccer,212.71,133.96,0,
3/25/22,10659,102936,Baseball,333.75,238.68,0,5
3/26/22,10660,102937,Football,33.82,10.88,7,
3/26/22,10661,102938,Hockey,234.96,152.32,0,
3/26/22,10662,102939,Soccer,121.04,57.80,0,
3/26/22,10663,102940,Hockey,128.16,76.84,0,
3/26/22,10664,102941,Basketball,287.47,172.72,0,
3/26/22,10665,102942,Hockey,43.61,4.76,7,
3/26/22,10666,102943,Basketball,323.07,221.00,0,
3/26/22,10667,102944,Baseball,316.84,205.36,0,5
3/26/22,10668,102945,Basketball,196.69,120.36,0,
3/26/22,10669,102946,Soccer,190.46,142.12,0,3
3/27/22,10670,102947,Basketball,341.76,257.04,0,5
3/27/22,10671,102948,Baseball,52.51,1.36,0,
3/27/22,10672,102949,Hockey,190.46,131.24,0,5
3/27/22,10673,102950,Hockey,27.59,-22.44,7,
3/27/22,10674,102951,Baseball,162.87,87.04,0,
3/27/22,10675,102952,Baseball,251.87,163.20,0,
3/28/22,10676,102953,Basketball,81.88,18.36,0,1
3/28/22,10677,102954,Baseball,249.20,162.52,0,1
3/28/22,10678,102955,Basketball,276.79,189.04,0,2
3/28/22,10679,102956,Hockey,266.11,163.88,0,
3/28/22,10680,102957,Football,172.66,104.04,0,
3/28/22,10681,102958,Basketball,79.21,34.68,0,
3/29/22,10682,102959,Football,93.45,40.80,0,
3/29/22,10683,102960,Basketball,36.49,13.60,7,
3/29/22,10684,102961,Soccer,142.40,92.48,0,
3/29/22,10685,102962,Basketball,336.42,217.60,0,
3/29/22,10686,102963,Basketball,310.61,225.08,0,
3/29/22,10687,102964,Football,48.95,19.04,7,1
3/29/22,10688,102965,Football,364.90,244.80,0,
3/30/22,10689,102966,Baseball,302.60,196.52,0,4
3/30/22,10690,102967,Baseball,237.63,144.84,0,
3/30/22,10691,102968,Basketball,291.03,211.48,0,3
3/30/22,10692,102969,Hockey,169.10,98.60,0,4
3/30/22,10693,102970,Hockey,186.01,125.12,0,
3/30/22,10694,102971,Soccer,33.82,2.72,7,
3/30/22,10695,102972,Baseball,362.23,252.28,0,1
3/30/22,10696,102973,Soccer,222.50,162.52,0,
3/30/22,10697,102974,Basketball,123.71,66.64,0,
3/31/22,10698,102975,Soccer,89.89,63.24,0,
3/31/22,10699,102976,Football,161.09,90.44,0,
3/31/22,10700,102977,Basketball,50.73,27.20,0,
3/31/22,10701,102978,Baseball,368.46,265.88,0,
3/31/22,10702,102979,Baseball,170.88,109.48,0,4
3/31/22,10703,102980,Soccer,346.21,221.00,0,
4/1/22,10704,102981,Baseball,321.44,251.00,0,
4/1/22,10705,102982,Basketball,145.60,65.00,0,
4/1/22,10706,102983,Soccer,415.52,324.00,0,
4/1/22,10707,102984,Hockey,89.60,41.00,0,
4/1/22,10708,102985,Basketball,88.48,43.00,0,
4/1/22,10709,102986,Soccer,328.16,272.00,0,
4/1/22,10710,102987,Basketball,228.48,154.00,0,
4/1/22,10711,102988,Basketball,43.68,21.00,7,
4/2/22,10712,102989,Baseball,325.92,238.00,0,4
4/2/22,10713,102990,Basketball,240.80,185.00,0,3
4/2/22,10714,102991,Hockey,276.64,212.00,0,
4/2/22,10715,102992,Football,173.60,132.00,0,
4/2/22,10716,102993,Basketball,29.12,-29.00,7,5
4/2/22,10717,102994,Football,267.68,215.00,0,
4/2/22,10718,102995,Hockey,411.04,351.00,0,1
4/2/22,10719,102996,Baseball,246.40,161.00,0,1
4/3/22,10720,102997,Soccer,72.80,17.00,0,
4/3/22,10721,102998,Baseball,203.84,167.00,0,
4/3/22,10722,102999,Baseball,411.04,328.00,0,
4/3/22,10723,103000,Basketball,232.96,169.00,0,
4/3/22,10724,103001,Football,155.68,128.00,0,5
4/3/22,10725,103002,Football,67.20,0.00,0,
4/3/22,10726,103003,Football,135.52,102.00,0,1
4/3/22,10727,103004,Basketball,82.88,39.00,0,3
4/4/22,10728,103005,Basketball,236.32,164.00,0,
4/4/22,10729,103006,Basketball,165.76,116.00,0,
4/4/22,10730,103007,Baseball,225.12,164.00,0,2
4/4/22,10731,103008,Soccer,246.40,163.00,0,
4/4/22,10732,103009,Hockey,389.76,334.00,0,
4/4/22,10733,103010,Football,372.96,328.00,0,
4/4/22,10734,103011,Hockey,293.44,233.00,0,
4/5/22,10735,103012,Basketball,417.76,331.00,0,
4/5/22,10736,103013,Soccer,70.56,-8.00,0,
4/5/22,10737,103014,Basketball,68.32,48.00,0,
4/5/22,10738,103015,Hockey,51.52,-16.00,0,
4/6/22,10739,103016,Soccer,128.80,89.00,0,
4/6/22,10740,103017,Football,451.36,365.00,0,
4/6/22,10741,103018,Football,226.24,173.00,0,3
4/6/22,10742,103019,Basketball,245.28,153.00,0,
4/6/22,10743,103020,Baseball,32.48,-35.00,7,
4/7/22,10744,103021,Football,258.72,167.00,0,
4/7/22,10745,103022,Soccer,69.44,25.00,0,2
4/7/22,10746,103023,Soccer,248.64,195.00,0,2
4/7/22,10747,103024,Football,120.96,90.00,0,
4/7/22,10748,103025,Soccer,148.96,72.00,0,3
4/8/22,10749,103026,Basketball,191.52,151.00,0,
4/8/22,10750,103027,Basketball,329.28,224.00,0,
4/8/22,10751,103028,Soccer,364.00,291.00,0,
4/8/22,10752,103029,Baseball,328.16,281.00,0,
4/8/22,10753,103030,Soccer,398.72,299.00,0,2
4/8/22,10754,103031,Hockey,340.48,239.00,0,
4/8/22,10755,103032,Soccer,215.04,134.00,0,
4/9/22,10756,103033,Hockey,381.92,283.00,0,
4/9/22,10757,103034,Basketball,295.68,194.00,0,
4/9/22,10758,103035,Basketball,150.08,79.00,0,2
4/9/22,10759,103036,Soccer,278.88,218.00,0,
4/9/22,10760,103037,Baseball,122.08,45.00,0,
4/9/22,10761,103038,Baseball,178.08,151.00,0,
4/9/22,10762,103039,Football,104.16,26.00,0,4
4/9/22,10763,103040,Baseball,342.72,248.00,0,
4/10/22,10764,103041,Hockey,97.44,51.00,0,1
4/10/22,10765,103042,Soccer,314.72,265.00,0,2
4/10/22,10766,103043,Baseball,352.80,296.00,0,3
4/10/22,10767,103044,Soccer,182.56,137.00,0,
4/10/22,10768,103045,Football,395.36,307.00,0,3
4/10/22,10769,103046,Soccer,285.60,225.00,0,5
4/10/22,10770,103047,Basketball,77.28,62.00,0,
4/10/22,10771,103048,Soccer,384.16,273.00,0,
4/11/22,10772,103049,Hockey,453.60,394.00,0,
4/11/22,10773,103050,Baseball,33.60,11.00,7,
4/11/22,10774,103051,Basketball,135.52,79.00,0,5
4/11/22,10775,103052,Basketball,243.04,177.00,0,
4/11/22,10776,103053,Football,431.20,358.00,0,3
4/11/22,10777,103054,Basketball,455.84,337.00,0,
4/11/22,10778,103055,Baseball,458.08,356.00,0,
4/11/22,10779,103056,Baseball,128.80,82.00,0,
4/11/22,10780,103057,Basketball,290.08,254.00,0,
4/11/22,10781,103058,Football,426.72,374.00,0,
4/11/22,10782,103059,Baseball,249.76,153.00,0,3
4/12/22,10783,103060,Basketball,426.72,327.00,0,
4/12/22,10784,103061,Basketball,264.32,166.00,0,
4/12/22,10785,103062,Football,464.80,389.00,0,
4/12/22,10786,103063,Hockey,180.32,90.00,0,
4/12/22,10787,103064,Baseball,302.40,251.00,0,
4/12/22,10788,103065,Football,310.24,259.00,0,
4/12/22,10789,103066,Soccer,412.16,307.00,0,
4/13/22,10790,103067,Baseball,341.60,264.00,0,
4/13/22,10791,103068,Soccer,108.64,52.00,0,
4/13/22,10792,103069,Soccer,172.48,144.00,0,
4/13/22,10793,103070,Basketball,379.68,284.00,0,3
4/13/22,10794,103071,Football,365.12,299.00,0,
4/14/22,10795,103072,Football,461.44,375.00,0,
4/14/22,10796,103073,Basketball,288.96,187.00,0,1
4/14/22,10797,103074,Basketball,378.56,325.00,0,5
4/14/22,10798,103075,Football,146.72,91.00,0,
4/14/22,10799,103076,Basketball,155.68,131.00,0,
4/14/22,10800,103077,Football,235.20,181.00,0,
4/14/22,10801,103078,Baseball,389.76,294.00,0,
4/14/22,10802,103079,Hockey,69.44,49.00,0,
4/14/22,10803,103080,Baseball,107.52,66.00,0,
4/15/22,10804,103081,Basketball,117.60,66.00,0,
4/15/22,10805,103082,Basketball,80.64,47.00,0,
4/15/22,10806,103083,Baseball,451.36,390.00,0,
4/15/22,10807,103084,Football,31.36,-42.00,7,
4/15/22,10808,103085,Soccer,141.12,104.00,0,
4/15/22,10809,103086,Football,425.60,351.00,0,
4/15/22,10810,103087,Baseball,115.36,49.00,0,
4/15/22,10811,103088,Hockey,402.08,320.00,0,3
4/15/22,10812,103089,Baseball,151.20,111.00,0,
4/16/22,10813,103090,Football,56.00,-7.00,0,
4/16/22,10814,103091,Football,350.56,265.00,0,
4/16/22,10815,103092,Baseball,314.72,268.00,0,4
4/16/22,10816,103093,Soccer,444.64,369.00,0,
4/17/22,10817,103094,Baseball,321.44,221.00,0,
4/17/22,10818,103095,Baseball,437.92,352.00,0,
4/17/22,10819,103096,Hockey,346.08,258.00,0,
4/17/22,10820,103097,Baseball,64.96,3.00,0,
4/17/22,10821,103098,Baseball,302.40,246.00,0,5
4/17/22,10822,103099,Baseball,154.56,95.00,0,
4/17/22,10823,103100,Baseball,234.08,198.00,0,5
4/18/22,10824,103101,Football,219.52,163.00,0,
4/18/22,10825,103102,Soccer,38.08,-8.00,7,
4/18/22,10826,103103,Football,126.56,95.00,0,
4/18/22,10827,103104,Baseball,28.00,-4.00,7,1
4/18/22,10828,103105,Hockey,97.44,26.00,0,3
4/18/22,10829,103106,Baseball,124.32,56.00,0,
4/19/22,10830,103107,Basketball,331.52,230.00,0,3
4/19/22,10831,103108,Soccer,378.56,280.00,0,
4/19/22,10832,103109,Football,274.40,207.00,0,2
4/19/22,10833,103110,Football,472.64,387.00,0,
4/19/22,10834,103111,Basketball,371.84,316.00,0,
4/19/22,10835,103112,Football,474.88,380.00,0,4
4/19/22,10836,103113,Hockey,33.60,-31.00,7,
4/19/22,10837,103114,Hockey,415.52,363.00,0,
4/19/22,10838,103115,Soccer,133.28,114.00,0,2
4/20/22,10839,103116,Basketball,405.44,308.00,0,
4/20/22,10840,103117,Basketball,284.48,185.00,0,
4/20/22,10841,103118,Basketball,52.64,-17.00,0,
4/20/22,10842,103119,Baseball,198.24,109.00,0,2
4/20/22,10843,103120,Soccer,231.84,141.00,0,
4/21/22,10844,103121,Hockey,464.80,347.00,0,
4/21/22,10845,103122,Football,213.92,154.00,0,
4/21/22,10846,103123,Soccer,184.80,128.00,0,
4/21/22,10847,103124,Hockey,330.40,288.00,0,
4/21/22,10848,103125,Football,135.52,65.00,0,5
4/21/22,10849,103126,Soccer,156.80,119.00,0,4
4/22/22,10850,103127,Soccer,390.88,287.00,0,
4/22/22,10851,103128,Football,235.20,189.00,0,
4/22/22,10852,103129,Hockey,114.24,55.00,0,
4/22/22,10853,103130,Football,400.96,302.00,0,
4/22/22,10854,103131,Basketball,176.96,142.00,0,
4/22/22,10855,103132,Baseball,437.92,384.00,0,5
4/22/22,10856,103133,Basketball,432.32,354.00,0,
4/22/22,10857,103134,Soccer,221.76,135.00,0,
4/23/22,10858,103135,Baseball,274.40,209.00,0,
4/23/22,10859,103136,Baseball,54.88,8.00,0,
4/23/22,10860,103137,Soccer,339.36,269.00,0,3
4/23/22,10861,103138,Basketball,245.28,160.00,0,
4/23/22,10862,103139,Baseball,236.32,206.00,0,
4/23/22,10863,103140,Hockey,446.88,333.00,0,
4/24/22,10864,103141,Football,413.28,302.00,0,3
4/24/22,10865,103142,Hockey,357.28,304.00,0,
4/24/22,10866,103143,Soccer,288.96,230.00,0,
4/24/22,10867,103144,Soccer,45.92,24.00,7,
4/24/22,10868,103145,Baseball,375.20,274.00,0,
4/24/22,10869,103146,Hockey,336.00,249.00,0,
4/24/22,10870,103147,Baseball,108.64,58.00,0,4
4/24/22,10871,103148,Football,465.92,368.00,0,2
4/25/22,10872,103149,Football,284.48,234.00,0,
4/25/22,10873,103150,Baseball,290.08,237.00,0,
4/25/22,10874,103151,Football,192.64,135.00,0,1
4/25/22,10875,103152,Football,418.88,305.00,0,3
4/25/22,10876,103153,Soccer,113.12,63.00,0,
4/25/22,10877,103154,Baseball,116.48,61.00,0,
4/25/22,10878,103155,Basketball,379.68,330.00,0,5
4/25/22,10879,103156,Soccer,54.88,34.00,0,
4/25/22,10880,103157,Baseball,60.48,4.00,0,3
4/26/22,10881,103158,Soccer,399.84,306.00,0,
4/26/22,10882,103159,Hockey,187.04,156.00,0,1
4/26/22,10883,103160,Soccer,183.68,130.00,0,
4/26/22,10884,103161,Football,117.60,50.00,0,
4/26/22,10885,103162,Baseball,142.24,98.00,0,
4/26/22,10886,103163,Soccer,103.04,75.00,0,4
4/26/22,10887,103164,Soccer,433.44,336.00,0,
4/26/22,10888,103165,Soccer,340.48,276.00,0,
4/26/22,10889,103166,Baseball,274.40,223.00,0,
4/27/22,10890,103167,Hockey,34.72,-24.00,7,
4/27/22,10891,103168,Soccer,397.60,292.00,0,
4/27/22,10892,103169,Basketball,449.12,368.00,0,
4/27/22,10893,103170,Soccer,246.40,177.00,0,
4/27/22,10894,103171,Baseball,300.16,218.00,0,5
4/27/22,10895,103172,Hockey,464.80,373.00,0,
4/27/22,10896,103173,Baseball,72.80,5.00,0,
4/27/22,10897,103174,Football,308.00,258.00,0,
4/28/22,10898,103175,Basketball,463.68,393.00,0,3
4/28/22,10899,103176,Hockey,337.12,233.00,0,
4/28/22,10900,103177,Basketball,25.76,7.00,7,
4/28/22,10901,103178,Basketball,305.76,235.00,0,5
4/28/22,10902,103179,Baseball,181.44,146.00,0,2
4/28/22,10903,103180,Baseball,320.32,223.00,0,3
4/28/22,10904,103181,Football,132.16,105.00,0,4
4/29/22,10905,103182,Soccer,183.68,112.00,0,
4/29/22,10906,103183,Football,387.52,320.00,0,
4/29/22,10907,103184,Hockey,347.20,300.00,0,
4/29/22,10908,103185,Baseball,166.88,87.00,0,1
4/29/22,10909,103186,Hockey,31.36,-18.00,7,
4/29/22,10910,103187,Football,341.60,273.00,0,
4/29/22,10911,103188,Baseball,45.92,-27.00,7,
4/29/22,10912,103189,Hockey,260.96,217.00,0,
4/30/22,10913,103190,Basketball,445.76,393.00,0,3
4/30/22,10914,103191,Soccer,344.96,278.00,0,
4/30/22,10915,103192,Baseball,226.24,179.00,0,
4/30/22,10916,103193,Football,156.80,131.00,0,
4/30/22,10917,103194,Football,163.52,134.00,0,
4/30/22,10918,103195,Baseball,460.32,377.00,0,
4/30/22,10919,103196,Baseball,347.20,279.00,0,
4/30/22,10920,103197,Hockey,252.00,207.00,0,
4/30/22,10921,103198,Soccer,319.20,243.00,0,
4/30/22,10922,103199,Football,461.44,355.00,0,
5/1/22,10923,103200,Soccer,268.26,208.80,0,
5/1/22,10924,103201,Hockey,75.48,53.94,0,
5/1/22,10925,103202,Basketball,308.04,217.50,0,1
5/1/22,10926,103203,Basketball,60.18,18.27,0,
5/1/22,10927,103204,Basketball,276.42,221.85,0,3
5/1/22,10928,103205,Soccer,395.76,305.37,0,
5/2/22,10929,103206,Hockey,29.58,2.61,7,
5/2/22,10930,103207,Baseball,353.94,281.01,0,1
5/2/22,10931,103208,Baseball,131.58,60.90,0,
5/2/22,10932,103209,Basketball,339.66,246.21,0,
5/2/22,10933,103210,Baseball,317.22,255.78,0,2
5/2/22,10934,103211,Hockey,116.28,80.91,0,2
5/2/22,10935,103212,Baseball,25.50,14.79,7,
5/2/22,10936,103213,Basketball,243.78,160.08,0,
5/2/22,10937,103214,Hockey,97.92,75.69,0,3
5/3/22,10938,103215,Basketball,191.76,109.62,0,
5/3/22,10939,103216,Football,168.30,120.06,0,
5/3/22,10940,103217,Soccer,289.68,192.27,0,2
5/3/22,10941,103218,Football,246.84,183.57,0,
5/3/22,10942,103219,Soccer,170.34,107.01,0,
5/3/22,10943,103220,Baseball,422.28,334.08,0,
5/3/22,10944,103221,Football,318.24,264.48,0,
5/3/22,10945,103222,Hockey,190.74,103.53,0,
5/4/22,10946,103223,Basketball,399.84,301.02,0,2
5/4/22,10947,103224,Football,257.04,204.45,0,
5/4/22,10948,103225,Hockey,235.62,193.14,0,
5/4/22,10949,103226,Hockey,62.22,14.79,0,
5/4/22,10950,103227,Basketball,320.28,248.82,0,
5/4/22,10951,103228,Basketball,353.94,240.12,0,
5/5/22,10952,103229,Basketball,51.00,4.35,0,
5/5/22,10953,103230,Baseball,211.14,160.08,0,3
5/5/22,10954,103231,Baseball,294.78,243.60,0,
5/5/22,10955,103232,Soccer,359.04,282.75,0,
5/5/22,10956,103233,Baseball,343.74,287.97,0,
5/5/22,10957,103234,Baseball,229.50,169.65,0,3
5/5/22,10958,103235,Hockey,350.88,266.22,0,
5/5/22,10959,103236,Football,296.82,219.24,0,
5/6/22,10960,103237,Baseball,390.66,302.76,0,5
5/6/22,10961,103238,Football,67.32,16.53,0,
5/6/22,10962,103239,Soccer,97.92,46.11,0,
5/6/22,10963,103240,Soccer,400.86,335.82,0,
5/6/22,10964,103241,Baseball,98.94,70.47,0,1
5/6/22,10965,103242,Baseball,334.56,244.47,0,
5/6/22,10966,103243,Football,413.10,316.68,0,
5/6/22,10967,103244,Baseball,428.40,314.07,0,
5/6/22,10968,103245,Basketball,192.78,124.41,0,
5/6/22,10969,103246,Football,108.12,68.73,0,
5/6/22,10970,103247,Hockey,271.32,185.31,0,
5/7/22,10971,103248,Hockey,417.18,348.00,0,
5/7/22,10972,103249,Football,385.56,269.70,0,2
5/7/22,10973,103250,Baseball,262.14,214.02,0,1
5/7/22,10974,103251,Soccer,35.70,-6.96,7,
5/7/22,10975,103252,Basketball,242.76,202.71,0,
5/7/22,10976,103253,Baseball,299.88,196.62,0,
5/7/22,10977,103254,Hockey,403.92,314.07,0,
5/7/22,10978,103255,Football,170.34,120.93,0,
5/7/22,10979,103256,Hockey,301.92,234.90,0,
5/7/22,10980,103257,Hockey,34.68,-6.09,7,
5/7/22,10981,103258,Basketball,365.16,266.22,0,
5/8/22,10982,103259,Hockey,280.50,183.57,0,
5/8/22,10983,103260,Basketball,177.48,129.63,0,
5/8/22,10984,103261,Soccer,372.30,301.89,0,
5/8/22,10985,103262,Football,83.64,62.64,0,2
5/8/22,10986,103263,Basketball,261.12,165.30,0,
5/8/22,10987,103264,Soccer,312.12,251.43,0,
5/9/22,10988,103265,Soccer,294.78,204.45,0,
5/9/22,10989,103266,Baseball,409.02,306.24,0,3
5/9/22,10990,103267,Basketball,260.10,210.54,0,
5/9/22,10991,103268,Soccer,378.42,276.66,0,
5/9/22,10992,103269,Soccer,103.02,31.32,0,
5/9/22,10993,103270,Hockey,122.40,60.90,0,1
5/9/22,10994,103271,Baseball,199.92,118.32,0,4
5/9/22,10995,103272,Hockey,257.04,179.22,0,
5/9/22,10996,103273,Football,148.92,107.88,0,
